"parkId","metabaseContentId","contentId","ownerId","ownerLocale","title","facilityType","features","addressLine1","addressLine2","addressLine3","state","suburb","postcode","abstract","description"
152,323996,27493,275,"SA","Tantanoola Football Club",",Oval,",",Play Equipment,Shelter,Sports Facilities,Toilets,","South Terrace",,,"SA","Tantanoola","5280","Sporting complex including football oval, netball courts, cricket nets, toilet facilities and childrens playground",
153,323997,27494,275,"SA","Glencoe Football Oval",",Oval,",",Shelter,Sports Facilities,Toilets,","Kirrup Road",,,"SA","Glencoe","5291","Featuring football oval, cricket oval, netball and tennis courts, toilet facilities.",
154,323998,27495,275,"SA","Furner Sport and Recreation Club",",Oval,",",Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets,","Furner-Lucindale Road",,,"SA","Furner","5280","Facility includes cricket oval, tennis court, shelter, picnic area and toilet facilities.",
155,323999,27496,275,"SA","Nangwarry Football Oval",",Oval,",",Shelter,Sports Facilities,Toilets,","Riddoch Highway",,,"SA","Nangwarry","5277","Football oval including netball court and toilet facilities.",
156,324001,16114,214,"SA","Tanunda Recreation Park",",Park,",",Disabled Facilities,Dog Exercise Area,Picnic Area,Play Equipment,Sports Facilities,Toilets,","Elizabeth Street",,,"SA","Tanunda","5352","Liberty Swing, Oval, Playground, Kegel Bowling Alley, RSL Clubrooms, Show Hall, Football Clubrooms, Grandstand, Swimming Pool, Tennis/Netball Courts, Toilets, Single Hotplate Electric BBQ","<div><div><h6>Â <a href=""page.cfm?u=720#e706"">Alcohol Dry Zones</a> apply to this park, please select this link for further information.Â </h6><h6>Â Liberty SwingÂ </h6><div>A ""Liberty Swing"" is situated at the park, donated by Variety - The Children's Charity (SA).</div><div>The swing is secured by a locking device and surrounded by a lockable fence for safety reasons.Â  A key can be obtained from the Barossa Visitor Information Centre at 66-68 Murray Street in Tanunda (adjacent the pedestrian lights), a $10 refundable deposit is payable when the key is issued.</div><div><img alt=""Liberty Swing"" height=""449"" src=""/webdata/resources/images/Liberty_Swing.jpg"" style=""width: 641px; height: 333px"" title=""Liberty Swing"" width=""768""/></div></div></div>"
157,324002,16115,214,"SA","Angas Recreation Park, Angaston",",Park,",",BBQ Facilities,Dog Exercise Area,Play Equipment,Sports Facilities,Toilets,","Washington Street",,,"SA","Angaston","5353",,"<div><div><a href=""page.cfm?u=720#e706"">Alcohol Dry Zones</a> apply to this park, please select this link for further information.</div></div>"
158,324028,16123,214,"SA","Barossa Sculpture Park",",Park,",,"Mengler Hill Road",,,"SA","Tanunda","5352","Located at the Mengler Hill Scenic Lookout.Brochure on sculptures available from the Barossa Regional Gallery, Tanunda and the Barossa Wine & Visitor Information Centre, Tanunda.",
159,324029,27498,275,"SA","Kalangadoo War Memorial Oval",",Oval,",",Play Equipment,Shelter,Sports Facilities,Toilets,",,,,"SA","Kalangadoo","5278","Featuring football oval, netball and tennis courts, shelter, playground, cricket oval and bowling club.",
160,324030,27499,275,"SA","Mount Burr Football Oval",",Oval,",",Shelter,Sports Facilities,Toilets,","Off Riddoch Avenue",,,"SA","Mount Burr","5279","Football and cricket oval, netball courts, toilet facilities.",
161,324031,27500,275,"SA","Beachport Cricket Oval",",Oval,",,"Millicent Road",,,"SA","Beachport","5280",,
162,324032,27501,275,"SA","Rendelsham Cricket Club",",Oval,",",Play Equipment,Shelter,",,,,"SA","Rendelsham","5280","Cricket oval, clubrooms, playground and shelter.",
163,324033,27502,275,"SA","Norm Facey Oval",",Oval,",,"McLaughlin Park","Williams Road",,"SA","Millicent","5280","Cricket oval",
164,324034,27503,275,"SA","McLaughlin Park - Millicent",",Oval,",",Shelter,Sports Facilities,Toilets,","Williams Road",,,"SA","Millicent","5280","Features football oval, cricket oval and nets, netball, soccer and toilet facilities.",
165,324035,27504,275,"SA","Bolton Oval",",Oval,",",Toilets,","Mount Gambier Road",,,"SA","Millicent","5280","Featuring softball and baseball oval and toilet facilities.",
166,324036,27505,275,"SA","Penola War Memorial Park",",Garden,Park,",",BBQ Facilities,Picnic Area,Play Equipment,Shelter,Toilets,","Church Street",,,"SA","Penola","5277","Featuring 2 BBQ's, shelter, picnic areas, seating, information bay, playground, skate park and public toilets.",
167,324043,27506,275,"SA","Mother Mary Mackillop Memorial Park",",Garden,Park,",",Picnic Area,","Bowden Street",,,"SA","Penola","5277","Features picnic are with two sets of seats and benches",
168,324050,9494,244,"SA","Belair National Park, Belair",",Oval,Park,",",BBQ Facilities,Cycling,Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets,Walking and Hiking trails,","Upper Sturt Road",,,"SA","Belair","5052","Belair National Park was declared in 1891 making it Australia's oldest National Park. Only 25 minutes from the City, Belair National Park offers a caravan park, golf course, 54 tennis courts, a range of bushland setting picnic spots, ovals, heritage pavillons and bush walking.","<div>  <div>    <p>Belair National Park has important natural, cultural, historical and recreational values and is the birthplace of the national park system in South Australia. The park was dedicated in 1891, making it the first national park in South Australia.</p>    <p>The park lies within the Mitcham and Adelaide Hills council areas, and forms part of a chain of national park reserves located along the Adelaide Hills Face Zone. The park is a part of our Southern Lofty District, which comprises 21 parks. It has become the gateway to other national park reserves in the state, as it is often the first port of call for many of the 250,000 local, interstate and overseas visitors who come here each year.</p>    <p>Belair National Park is just 13 km from the Adelaide City centre.</p>    <p>      <strong>Opening times</strong>    </p>    <p>Belair National Park is open from 8 am to sunset all year round except Christmas Day.</p>    <p>      <strong>Contact</strong>    </p>    <p>Department for Environment and Heritage<br/>Southern Lofty District<br/>PO Box 2<br/>Belair SA 5052<br/>Australia</p>    <p>Phone: (61 8) 8278 5477<br/>Fax: (61 8) 8278 8587<br/>Email: <a href=""mailto:belairnationalpark@saugov.sa.gov.au"">belairnationalpark@saugov.sa.gov.au</a></p>    <p>For an after hours emergency, contact the Sturt District duty officer by telephoning 1300 650 411 and leave a message for pager number 465 283.</p>    <p>For more information about Belair National Park visit <a href=""http://www.parks.sa.gov.au/parks/sanpr/belair/index.htm"">http://www.parks.sa.gov.au/parks/sanpr/belair/index.htm</a></p>  </div></div>"
169,324051,9495,244,"SA","Burbank Reserve, Bedford Park",",Park,",",Fenced Equipment,Picnic Area,Play Equipment,","cnr Edison and Letchford Roads",,,"SA","Bedford Park","5042",,"<div>  <ul>    <li>Playground</li>    <li>Picnic tables</li>    <li>Fully fenced</li>    <li>Equipment</li>    <li>Playstation</li>    <li>Swings</li>    <li>Rocker</li>  </ul>  <div>    <img align="
170,324052,9496,244,"SA","Francis Street Reserve, Bedford Park",",Park,",",Picnic Area,Play Equipment,","cnr Francis Street and Franklin Avenue",,,"SA","Bedford Park","5042",,"<div>  <div>    <ul>      <li>Action station</li>      <li>Spring rockers</li>      <li>Small slide</li>      <li>Table and chairs</li>    </ul>    <p>      <img align="
171,324053,9497,244,"SA","Riverside Reserve, Bedford Park",",Park,",",Play Equipment,","Riverside Drive",,,"SA","Bedford Park","5042",,"<div>  <div>    <ul>      <li>Playstation</li>      <li>Spring animals</li>      <li>Swings</li>      <li>Slide</li>      <li>Large lawned park next to the Sturt River</li>    </ul>    <p>      <img align="
172,324054,9498,244,"SA","Monalta Drive Playground, Belair",",Park,",",Picnic Area,Play Equipment,","Monalta Drive",,,"SA","Belair","5052",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Action station</li>      <li>Flying fox</li>      <li>Spinner</li>      <li>Playstation</li>      <li>Rockers</li>    </ul>    <img align="
173,324055,9499,244,"SA","Manson Oval, Bellevue Heights",",Oval,Park,",",Picnic Area,Play Equipment,","Sargent Parade",,,"SA","Bellevue Heights","5050",,"<div>  <div>    <ul>      <li>Swing</li>      <li>Spring animals and action station</li>    </ul>    <p>      <img align="
174,324056,9500,244,"SA","Hewett Sports Ground, Blackwood",",Oval,Park,",",Play Equipment,Sports Facilities,","cnr Coromandel Parade and Garnet Avenue",,,"SA","Blackwood","5051",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Slide</li>      <li>See-saw</li>      <li>Action station</li>    </ul>    <p>      <img alt="
175,324057,9501,244,"SA","Ossie Goldsworthy Reserve, Blackwood",",Park,",",Play Equipment,Shelter,","Trevor Terrace",,,"SA","Blackwood","5051",,"<div>  <div>    <ul>      <li>Action station</li>      <li>Swing</li>      <li>Spring animals</li>      <li>Seating</li>      <li>Shelter</li>    </ul>    <table class="
176,324058,9502,244,"SA","Waite Street Reserve, Blackwood",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,","cnr Waite and Young Streets",,,"SA","Blackwood","5052",,"<div>  <ul>    <li>Swings</li>    <li>Slide</li>    <li>Small action station</li>    <li>Electric barbecue</li>    <li>Seats</li>    <li>Basketball</li>    <li>Netball</li>    <li>Hopscotch</li>  </ul>  <table class="
177,324059,9503,244,"SA","Strathcona Reserve, Clapham",",Park,",",Picnic Area,Play Equipment,","Strathcona Avenue",,,"SA","Clapham","5062",,"<div>  <div>    <ul>      <li>Small action station</li>      <li>Spring animals</li>      <li>Tables and seats</li>    </ul>    <p>      <img align="
178,324060,9504,244,"SA","Haddington Reserve, Clapham",",Park,",",Play Equipment,","cnr Price and Gort Avenues",,,"SA","Clapham","5062",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Slide</li>      <li>See-saw</li>    </ul>  </div></div>"
179,324061,9505,244,"SA","Goodale Reserve, Clarence Gardens",",Park,",",Fenced Equipment,Picnic Area,","Goodale Avenue",,,"SA","Clarence Gardens","5039",,"<div>  <ul>    <li>Picnic tables</li>    <li>Seats</li>    <li>Access paths</li>    <li>Fully fenced</li>    <li>      <div>Pirate Ship</div>    </li>    <li>Double toddler swing (rubber base)</li>    <li>Double toddler slide (rubber base)</li>    <li>Rockers (rubber base)</li>    <li>See saw (rubber base)</li>  </ul>  <p>    <img align="
180,324062,9506,244,"SA","AA Bailey Recreation Ground, Clarence Gardens",",Park,",",BBQ Facilities,Disabled Facilities,Fenced Equipment,Picnic Area,Play Equipment,Shelter,Sports Facilities,","Aldershot Avenue",,,"SA","Clarence Gardens","5039",,"<div>  <ul>    <li>Climbing equipment</li>    <li>Swings</li>    <li>Flying fox</li>    <li>Spinner</li>    <li>Trick skate</li>    <li>Mound slide</li>    <li>Swings</li>    <li>Disabled access swing</li>    <li>Barbecue</li>    <li>Seating</li>    <li>Gazebo</li>  </ul>  <table class="
181,324063,9507,244,"SA","Hillview Reserve, Colonel Light Gardens",",Park,",",Picnic Area,Play Equipment,Shelter,","Rozelle and Penang Avenues",,,"SA","Colonel Light Gardens","5041",,"<div>  <ul>    <li>Gazebo</li>    <li>Picnic tables</li>    <li>Seats</li>    <li>Partially fenced</li>    <li>Swings</li>    <li>See saw</li>    <li>play station</li>  </ul>  <p>    <img align="
182,324064,9508,244,"SA","Kent Road Reserve, Colonel Light Gardens",",Park,",",Picnic Area,Play Equipment,","cnr Sturt Avenue and Kent Road",,,"SA","Colonel Light Gardens","5041",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Slide</li>      <li>Activity station</li>      <li>Spring animals</li>      <li>Tables and seating</li>    </ul>    <table class="
183,324065,9509,244,"SA","Light Place Reserve, Colonel Light Gardens",",Park,",",Shelter,","Light Place",,,"SA","Colonel Light Gardens","5041",,"<div>  <div>    <ul>      <li>Bandstand</li>      <li>Seating</li>    </ul>  </div></div>"
184,324066,9510,244,"SA","Mortlock Park, Colonel Light Gardens",",Oval,Park,",",Cycling,Play Equipment,Sports Facilities,","West Parkway",,,"SA","Colonel Light Gardens","5041",,"<div>  <ul>    <li>      <img align="
185,324067,9511,244,"SA","Portland Place Reserve, Colonel Light Gardens",",Park,",",Fenced Equipment,Picnic Area,Play Equipment,","Portland Place",,,"SA","Colonel Light Gardens","5041",,"<div>  <div>    <ul>      <li>Fenced</li>      <li>Swings</li>      <li>Spring see-saw</li>      <li>Action station</li>      <li>Junior play section</li>      <li>Water fountain</li>      <li>TableÂ and chairs</li>    </ul>    <table class="
186,324068,9512,244,"SA","Crozier Reserve, Daw Park",",Park,",",Fenced Equipment,Picnic Area,Play Equipment,","Crozier Avenue",,,"SA","Daw Park","5041",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Play train</li>      <li>Spring animals</li>      <li>Activity station</li>      <li>TablesÂ and seats</li>      <li>ToddlerÂ Bike Track</li>    </ul>    <p>      <img align="
187,324069,9513,244,"SA","Karinya Reserve, Eden Hills",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets,","Shepherds Hill Road","enter off Northcote Road",,"SA","Eden Hills","5050",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Slides</li>      <li>Action station</li>      <li>ShelterÂ and electric barbecue</li>      <li>Skate Park</li>    </ul>    <p>      <img align="
188,324070,9514,244,"SA","Delwood Reserve, Hawthorn",",Park,",",Picnic Area,Play Equipment,","cnr George and Kent Streets",,,"SA","Hawthorn","5062",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Slides</li>      <li>Climber</li>      <li>Activity station</li>      <li>Spring animals</li>      <li>TablesÂ and seats</li>    </ul>    <p>      <img align="
189,324071,9515,244,"SA","Price Memorial Oval, Hawthorn",",Oval,Park,",",Fenced Equipment,Picnic Area,Play Equipment,Sports Facilities,","Hawthorn Crescent",,,"SA","Hawthorn","5062",,"<div>  <ul>    <li>Swing</li>    <li>Action Station</li>    <li>Spring animals</li>    <li>Rocker</li>    <li>Spinner</li>    <li>Skate rocker</li>  </ul>  <p>    <img align="
190,324072,9516,244,"SA","Godden Reserve, Hawthorn",",Park,",",Play Equipment,","Godden Street",,,"SA","Hawthorn","5062",,"<div>  <div>    <ul>      <li>Swing</li>      <li>Slide</li>      <li>Action station</li>      <li>Seats</li>      <li>Rocker</li>    </ul>    <p>      <img align="
191,324073,9517,244,"SA","Soldiers Memorial Gardens",",Park,",",Disabled Facilities,Shelter,Toilets,","cnr Angas and Belair Roads","next to Mitcham Library",,"SA","Hawthorn","5062",,"<div>  <div>    <ul>      <li>Creek</li>      <li>Bridge</li>      <li>Toilets</li>      <li>Seating</li>      <li>Gazebo</li>    </ul>  </div></div>"
192,324074,9518,244,"SA","Sherwood Reserve, Glenalta",",Park,",",Play Equipment,","Sherwood Avenue",,,"SA","Glenalta","5052",,"<div>  <div>    <ul>      <li>        <img align="
193,324075,9519,244,"SA","Hawthorndene Oval and Apex Park, Hawthorndene",",Oval,Park,",",BBQ Facilities,Cycling,Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets,","Watahuna Avenue",,,"SA","Hawthorndene","5051",,"<div>  <ul>    <li>Swings</li>    <li>Slide</li>    <li>See-saw</li>    <li>Action station</li>    <li>Hang n Glide</li>    <li>Electric barbecue</li>    <li>Toilets</li>    <li>BMX Track for experienced riders (12 years and over)</li>    <li>Tennis Court</li>    <li>Disabled access to toilets</li>    <li>Playground</li>    <li>BBQ</li>    <li>Picnic area</li>    <li>Rubber toddler bike track</li>  </ul>  <div>    <table class="
194,324076,9520,244,"SA","Suffolk Road Reserve, Hawthorndene",",Park,",",Cycling,Picnic Area,Play Equipment,Shelter,","Suffolk Road",,,"SA","Hawthorndene","5051",,"<div>  <ul>    <li>Swings</li>    <li>See saw</li>    <li>Action station</li>    <li>Small BMX track for under 12 year olds</li>    <li>Shelter</li>    <li>Picnic tables</li>    <li>Seats</li>  </ul>  <table class="
195,324077,9522,244,"SA","Kingswood Oval, Kingswood",",Oval,Park,",",Picnic Area,Play Equipment,Sports Facilities,","cnr Rugby Terrace and Halsbury Avenue",,,"SA","Kingswood","5062",,"<div>  <div>    <ul>      <li>Swings</li>      <li>Slide</li>      <li>See-saw</li>      <li>Action station</li>      <li>Spring animals</li>      <li>Seating</li>    </ul>    <p>      <img align="
196,324078,9524,244,"SA","Balham Avenue Reserve, Kingswood","Park","Play Equipment","Balham Avenue (east end)","NULL","NULL","SA","Kingswood","5062",,"SlideRockersTennis courtsSeatsNetballBasketball"
197,324079,9525,244,"SA","Barrens Reserve, Lower Mitcham",",Park,",",Fenced Equipment,Picnic Area,Play Equipment,","cnr Wattlebury Road and Wesley Street",,,"SA","Lower Mitcham","5062",,"<div>  <div>    <ul>      <li>        <img align="
